number,time_in_system_days
32041,2.581747685185185
32040,24.62528935185185
32036,39.86438657407408
32035,1.774988425925926
32034,4.956840277777777
32032,0.1470717592592592
32031,0.9109837962962964
32030,2.7073726851851854
32029,0.0265162037037037
32027,4.508668981481481
32025,0.1606944444444444
32024,12.394560185185185
32022,0.4063657407407407
32021,0.2957638888888889
32019,11.383125
32018,24.41476851851852
32015,0.3302893518518519
32014,0.3366087962962963
32011,0.0955555555555555
32009,11.408356481481482
32007,0.3508449074074074
32006,11.416701388888889
32005,0.3553125
32004,9.642407407407408
32001,0.0402083333333333
32000,0.0607291666666666
31998,0.0329513888888888
31993,0.0682175925925926
31991,61.578854166666666
31986,0.9713773148148148
31982,0.363287037037037
31980,0.0779976851851851
31975,0.191875
31974,0.2127314814814815
31970,31.90971064814815
31968,0.0463888888888888
31967,0.6471064814814815
31963,0.2009606481481481
31962,18.80261574074074
31961,0.0529861111111111
31960,0.0291782407407407
31959,0.066099537037037
31958,0.0785532407407407
31956,0.0909143518518518
31955,0.3404629629629629
31953,0.431099537037037
31947,0.0339814814814814
31946,18.882372685185185
31945,0.7006018518518519
31941,2.7343865740740743
31939,10.736157407407408
31938,0.6484837962962963
31936,9.88574074074074
31935,4.985856481481481
31933,0.501875
31932,1.3623958333333333
31931,2.3952199074074074
31928,0.0301736111111111
31926,0.0338078703703703
31923,0.0243402777777777
31921,0.0219212962962962
31918,0.1903009259259259
31915,4.722731481481482
31914,0.5155902777777778
31911,0.5834953703703704
31910,1.1992592592592592
31907,0.0971064814814814
31906,5.749039351851851
31905,10.680983796296296
31901,0.098125
31900,0.9761226851851852
31898,7.156550925925926
31897,6.1346875
31895,0.8637268518518518
31894,0.259699074074074
31893,3.9860185185185184
31892,0.1342129629629629
31891,0.1538657407407407
31890,0.0922453703703703
31889,0.0920717592592592
31888,0.0926041666666666
31887,9.149108796296296
31877,1.038287037037037
31876,7.454664351851852
31875,27.782766203703705
31868,0.0411226851851851
31867,16.825520833333332
31866,12.561215277777778
31865,0.3466087962962963
31864,11.602222222222222
31863,11.624421296296296
31860,0.1136226851851851
